variable,full_name,label,value_type,description,categories,categories_label
pyckatraim14baseNJ14,BiB_PrimarySchoolYears.ckat_data.pyckatraim14baseNJ14,,decimal,NA,NA,NA
pyckatraim15baseRT15,BiB_PrimarySchoolYears.ckat_data.pyckatraim15baseRT15,,decimal,NA,NA,NA
pyckatraim15baseMT15,BiB_PrimarySchoolYears.ckat_data.pyckatraim15baseMT15,,decimal,NA,NA,NA
pyckatraim15baseDT15,BiB_PrimarySchoolYears.ckat_data.pyckatraim15baseDT15,,decimal,NA,NA,NA
pyckatraim15basePS15,BiB_PrimarySchoolYears.ckat_data.pyckatraim15basePS15,,decimal,NA,NA,NA
pyckatraim15baseTPS15,BiB_PrimarySchoolYears.ckat_data.pyckatraim15baseTPS15,,decimal,NA,NA,NA
pyckatraim15basePL15,BiB_PrimarySchoolYears.ckat_data.pyckatraim15basePL15,,decimal,NA,NA,NA
pyckatraim15basePLT15,BiB_PrimarySchoolYears.ckat_data.pyckatraim15basePLT15,,decimal,NA,NA,NA
pyckatraim15baseNJ15,BiB_PrimarySchoolYears.ckat_data.pyckatraim15baseNJ15,,decimal,NA,NA,NA
pyckatraim16baseRT16,BiB_PrimarySchoolYears.ckat_data.pyckatraim16baseRT16,,decimal,NA,NA,NA
pyckatraim16baseMT16,BiB_PrimarySchoolYears.ckat_data.pyckatraim16baseMT16,,decimal,NA,NA,NA
pyckatraim16baseDT16,BiB_PrimarySchoolYears.ckat_data.pyckatraim16baseDT16,,decimal,NA,NA,NA
pyckatraim16basePS16,BiB_PrimarySchoolYears.ckat_data.pyckatraim16basePS16,,decimal,NA,NA,NA
pyckatraim16baseTPS16,BiB_PrimarySchoolYears.ckat_data.pyckatraim16baseTPS16,,decimal,NA,NA,NA
pyckatraim16basePL16,BiB_PrimarySchoolYears.ckat_data.pyckatraim16basePL16,,decimal,NA,NA,NA
pyckatraim16basePLT16,BiB_PrimarySchoolYears.ckat_data.pyckatraim16basePLT16,,decimal,NA,NA,NA
pyckatraim16baseNJ16,BiB_PrimarySchoolYears.ckat_data.pyckatraim16baseNJ16,,decimal,NA,NA,NA
pyckatraim17baseRT17,BiB_PrimarySchoolYears.ckat_data.pyckatraim17baseRT17,,decimal,NA,NA,NA
pyckatraim17baseMT17,BiB_PrimarySchoolYears.ckat_data.pyckatraim17baseMT17,,decimal,NA,NA,NA
pyckatraim17baseDT17,BiB_PrimarySchoolYears.ckat_data.pyckatraim17baseDT17,,decimal,NA,NA,NA
pyckatraim17basePS17,BiB_PrimarySchoolYears.ckat_data.pyckatraim17basePS17,,decimal,NA,NA,NA
pyckatraim17baseTPS17,BiB_PrimarySchoolYears.ckat_data.pyckatraim17baseTPS17,,decimal,NA,NA,NA
pyckatraim17basePL17,BiB_PrimarySchoolYears.ckat_data.pyckatraim17basePL17,,decimal,NA,NA,NA
pyckatraim17basePLT17,BiB_PrimarySchoolYears.ckat_data.pyckatraim17basePLT17,,decimal,NA,NA,NA
pyckatraim17baseNJ17,BiB_PrimarySchoolYears.ckat_data.pyckatraim17baseNJ17,,decimal,NA,NA,NA
pyckatraim18baseRT18,BiB_PrimarySchoolYears.ckat_data.pyckatraim18baseRT18,,decimal,NA,NA,NA
pyckatraim18baseMT18,BiB_PrimarySchoolYears.ckat_data.pyckatraim18baseMT18,,decimal,NA,NA,NA
pyckatraim18baseDT18,BiB_PrimarySchoolYears.ckat_data.pyckatraim18baseDT18,,decimal,NA,NA,NA
pyckatraim18basePS18,BiB_PrimarySchoolYears.ckat_data.pyckatraim18basePS18,,decimal,NA,NA,NA
pyckatraim18baseTPS18,BiB_PrimarySchoolYears.ckat_data.pyckatraim18baseTPS18,,decimal,NA,NA,NA
pyckatraim18basePL18,BiB_PrimarySchoolYears.ckat_data.pyckatraim18basePL18,,decimal,NA,NA,NA
pyckatraim18basePLT18,BiB_PrimarySchoolYears.ckat_data.pyckatraim18basePLT18,,decimal,NA,NA,NA
pyckatraim18baseNJ18,BiB_PrimarySchoolYears.ckat_data.pyckatraim18baseNJ18,,decimal,NA,NA,NA
pyckatraim19baseRT19,BiB_PrimarySchoolYears.ckat_data.pyckatraim19baseRT19,,decimal,NA,NA,NA
pyckatraim19baseMT19,BiB_PrimarySchoolYears.ckat_data.pyckatraim19baseMT19,,decimal,NA,NA,NA
pyckatraim19baseDT19,BiB_PrimarySchoolYears.ckat_data.pyckatraim19baseDT19,,decimal,NA,NA,NA
pyckatraim19basePS19,BiB_PrimarySchoolYears.ckat_data.pyckatraim19basePS19,,decimal,NA,NA,NA
pyckatraim19baseTPS19,BiB_PrimarySchoolYears.ckat_data.pyckatraim19baseTPS19,,decimal,NA,NA,NA
pyckatraim19basePL19,BiB_PrimarySchoolYears.ckat_data.pyckatraim19basePL19,,decimal,NA,NA,NA
pyckatraim19basePLT19,BiB_PrimarySchoolYears.ckat_data.pyckatraim19basePLT19,,decimal,NA,NA,NA
