project,table,variable,full_name,label,value_type,description,categories,categories_label
BiB_PrimarySchoolYears,ckat_data,pyckatraim23baseDT23,BiB_PrimarySchoolYears.ckat_data.pyckatraim23baseDT23,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim23basePS23,BiB_PrimarySchoolYears.ckat_data.pyckatraim23basePS23,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim23baseTPS23,BiB_PrimarySchoolYears.ckat_data.pyckatraim23baseTPS23,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim23basePL23,BiB_PrimarySchoolYears.ckat_data.pyckatraim23basePL23,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim23basePLT23,BiB_PrimarySchoolYears.ckat_data.pyckatraim23basePLT23,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim23baseNJ23,BiB_PrimarySchoolYears.ckat_data.pyckatraim23baseNJ23,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim24baseRT24,BiB_PrimarySchoolYears.ckat_data.pyckatraim24baseRT24,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim24baseMT24,BiB_PrimarySchoolYears.ckat_data.pyckatraim24baseMT24,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim24baseDT24,BiB_PrimarySchoolYears.ckat_data.pyckatraim24baseDT24,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim24basePS24,BiB_PrimarySchoolYears.ckat_data.pyckatraim24basePS24,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim24baseTPS24,BiB_PrimarySchoolYears.ckat_data.pyckatraim24baseTPS24,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim24basePL24,BiB_PrimarySchoolYears.ckat_data.pyckatraim24basePL24,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim24basePLT24,BiB_PrimarySchoolYears.ckat_data.pyckatraim24basePLT24,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim24baseNJ24,BiB_PrimarySchoolYears.ckat_data.pyckatraim24baseNJ24,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim25baseRT25,BiB_PrimarySchoolYears.ckat_data.pyckatraim25baseRT25,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim25baseMT25,BiB_PrimarySchoolYears.ckat_data.pyckatraim25baseMT25,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim25baseDT25,BiB_PrimarySchoolYears.ckat_data.pyckatraim25baseDT25,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim25basePS25,BiB_PrimarySchoolYears.ckat_data.pyckatraim25basePS25,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim25baseTPS25,BiB_PrimarySchoolYears.ckat_data.pyckatraim25baseTPS25,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim25basePL25,BiB_PrimarySchoolYears.ckat_data.pyckatraim25basePL25,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim25basePLT25,BiB_PrimarySchoolYears.ckat_data.pyckatraim25basePLT25,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim25baseNJ25,BiB_PrimarySchoolYears.ckat_data.pyckatraim25baseNJ25,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim26baseRT26,BiB_PrimarySchoolYears.ckat_data.pyckatraim26baseRT26,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim26baseMT26,BiB_PrimarySchoolYears.ckat_data.pyckatraim26baseMT26,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim26baseDT26,BiB_PrimarySchoolYears.ckat_data.pyckatraim26baseDT26,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim26basePS26,BiB_PrimarySchoolYears.ckat_data.pyckatraim26basePS26,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim26baseTPS26,BiB_PrimarySchoolYears.ckat_data.pyckatraim26baseTPS26,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim26basePL26,BiB_PrimarySchoolYears.ckat_data.pyckatraim26basePL26,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim26basePLT26,BiB_PrimarySchoolYears.ckat_data.pyckatraim26basePLT26,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim26baseNJ26,BiB_PrimarySchoolYears.ckat_data.pyckatraim26baseNJ26,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim27baseRT27,BiB_PrimarySchoolYears.ckat_data.pyckatraim27baseRT27,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim27baseMT27,BiB_PrimarySchoolYears.ckat_data.pyckatraim27baseMT27,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim27baseDT27,BiB_PrimarySchoolYears.ckat_data.pyckatraim27baseDT27,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim27basePS27,BiB_PrimarySchoolYears.ckat_data.pyckatraim27basePS27,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim27baseTPS27,BiB_PrimarySchoolYears.ckat_data.pyckatraim27baseTPS27,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim27basePL27,BiB_PrimarySchoolYears.ckat_data.pyckatraim27basePL27,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim27basePLT27,BiB_PrimarySchoolYears.ckat_data.pyckatraim27basePLT27,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim27baseNJ27,BiB_PrimarySchoolYears.ckat_data.pyckatraim27baseNJ27,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim28baseRT28,BiB_PrimarySchoolYears.ckat_data.pyckatraim28baseRT28,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim28baseMT28,BiB_PrimarySchoolYears.ckat_data.pyckatraim28baseMT28,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim28baseDT28,BiB_PrimarySchoolYears.ckat_data.pyckatraim28baseDT28,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim28basePS28,BiB_PrimarySchoolYears.ckat_data.pyckatraim28basePS28,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim28baseTPS28,BiB_PrimarySchoolYears.ckat_data.pyckatraim28baseTPS28,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim28basePL28,BiB_PrimarySchoolYears.ckat_data.pyckatraim28basePL28,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim28basePLT28,BiB_PrimarySchoolYears.ckat_data.pyckatraim28basePLT28,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim28baseNJ28,BiB_PrimarySchoolYears.ckat_data.pyckatraim28baseNJ28,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim29baseRT29,BiB_PrimarySchoolYears.ckat_data.pyckatraim29baseRT29,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim29baseMT29,BiB_PrimarySchoolYears.ckat_data.pyckatraim29baseMT29,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim29baseDT29,BiB_PrimarySchoolYears.ckat_data.pyckatraim29baseDT29,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim29basePS29,BiB_PrimarySchoolYears.ckat_data.pyckatraim29basePS29,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim29baseTPS29,BiB_PrimarySchoolYears.ckat_data.pyckatraim29baseTPS29,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim29basePL29,BiB_PrimarySchoolYears.ckat_data.pyckatraim29basePL29,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim29basePLT29,BiB_PrimarySchoolYears.ckat_data.pyckatraim29basePLT29,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim29baseNJ29,BiB_PrimarySchoolYears.ckat_data.pyckatraim29baseNJ29,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim30baseRT30,BiB_PrimarySchoolYears.ckat_data.pyckatraim30baseRT30,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim30baseMT30,BiB_PrimarySchoolYears.ckat_data.pyckatraim30baseMT30,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim30baseDT30,BiB_PrimarySchoolYears.ckat_data.pyckatraim30baseDT30,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim30basePS30,BiB_PrimarySchoolYears.ckat_data.pyckatraim30basePS30,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim30baseTPS30,BiB_PrimarySchoolYears.ckat_data.pyckatraim30baseTPS30,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim30basePL30,BiB_PrimarySchoolYears.ckat_data.pyckatraim30basePL30,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim30basePLT30,BiB_PrimarySchoolYears.ckat_data.pyckatraim30basePLT30,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim30baseNJ30,BiB_PrimarySchoolYears.ckat_data.pyckatraim30baseNJ30,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim31baseRT31,BiB_PrimarySchoolYears.ckat_data.pyckatraim31baseRT31,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim31baseMT31,BiB_PrimarySchoolYears.ckat_data.pyckatraim31baseMT31,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim31baseDT31,BiB_PrimarySchoolYears.ckat_data.pyckatraim31baseDT31,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim31basePS31,BiB_PrimarySchoolYears.ckat_data.pyckatraim31basePS31,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim31baseTPS31,BiB_PrimarySchoolYears.ckat_data.pyckatraim31baseTPS31,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim31basePL31,BiB_PrimarySchoolYears.ckat_data.pyckatraim31basePL31,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim31basePLT31,BiB_PrimarySchoolYears.ckat_data.pyckatraim31basePLT31,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim31baseNJ31,BiB_PrimarySchoolYears.ckat_data.pyckatraim31baseNJ31,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim32baseRT32,BiB_PrimarySchoolYears.ckat_data.pyckatraim32baseRT32,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim32baseMT32,BiB_PrimarySchoolYears.ckat_data.pyckatraim32baseMT32,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim32baseDT32,BiB_PrimarySchoolYears.ckat_data.pyckatraim32baseDT32,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim32basePS32,BiB_PrimarySchoolYears.ckat_data.pyckatraim32basePS32,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim32baseTPS32,BiB_PrimarySchoolYears.ckat_data.pyckatraim32baseTPS32,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim32basePL32,BiB_PrimarySchoolYears.ckat_data.pyckatraim32basePL32,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim32basePLT32,BiB_PrimarySchoolYears.ckat_data.pyckatraim32basePLT32,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim32baseNJ32,BiB_PrimarySchoolYears.ckat_data.pyckatraim32baseNJ32,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim33baseRT33,BiB_PrimarySchoolYears.ckat_data.pyckatraim33baseRT33,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim33baseMT33,BiB_PrimarySchoolYears.ckat_data.pyckatraim33baseMT33,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim33baseDT33,BiB_PrimarySchoolYears.ckat_data.pyckatraim33baseDT33,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim33basePS33,BiB_PrimarySchoolYears.ckat_data.pyckatraim33basePS33,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim33baseTPS33,BiB_PrimarySchoolYears.ckat_data.pyckatraim33baseTPS33,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim33basePL33,BiB_PrimarySchoolYears.ckat_data.pyckatraim33basePL33,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim33basePLT33,BiB_PrimarySchoolYears.ckat_data.pyckatraim33basePLT33,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim33baseNJ33,BiB_PrimarySchoolYears.ckat_data.pyckatraim33baseNJ33,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim34baseRT34,BiB_PrimarySchoolYears.ckat_data.pyckatraim34baseRT34,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim34baseMT34,BiB_PrimarySchoolYears.ckat_data.pyckatraim34baseMT34,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim34baseDT34,BiB_PrimarySchoolYears.ckat_data.pyckatraim34baseDT34,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim34basePS34,BiB_PrimarySchoolYears.ckat_data.pyckatraim34basePS34,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim34baseTPS34,BiB_PrimarySchoolYears.ckat_data.pyckatraim34baseTPS34,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim34basePL34,BiB_PrimarySchoolYears.ckat_data.pyckatraim34basePL34,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim34basePLT34,BiB_PrimarySchoolYears.ckat_data.pyckatraim34basePLT34,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim34baseNJ34,BiB_PrimarySchoolYears.ckat_data.pyckatraim34baseNJ34,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim35baseRT35,BiB_PrimarySchoolYears.ckat_data.pyckatraim35baseRT35,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim35baseMT35,BiB_PrimarySchoolYears.ckat_data.pyckatraim35baseMT35,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim35baseDT35,BiB_PrimarySchoolYears.ckat_data.pyckatraim35baseDT35,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim35basePS35,BiB_PrimarySchoolYears.ckat_data.pyckatraim35basePS35,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim35baseTPS35,BiB_PrimarySchoolYears.ckat_data.pyckatraim35baseTPS35,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim35basePL35,BiB_PrimarySchoolYears.ckat_data.pyckatraim35basePL35,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim35basePLT35,BiB_PrimarySchoolYears.ckat_data.pyckatraim35basePLT35,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim35baseNJ35,BiB_PrimarySchoolYears.ckat_data.pyckatraim35baseNJ35,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim36baseRT36,BiB_PrimarySchoolYears.ckat_data.pyckatraim36baseRT36,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim36baseMT36,BiB_PrimarySchoolYears.ckat_data.pyckatraim36baseMT36,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim36baseDT36,BiB_PrimarySchoolYears.ckat_data.pyckatraim36baseDT36,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim36basePS36,BiB_PrimarySchoolYears.ckat_data.pyckatraim36basePS36,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim36baseTPS36,BiB_PrimarySchoolYears.ckat_data.pyckatraim36baseTPS36,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim36basePL36,BiB_PrimarySchoolYears.ckat_data.pyckatraim36basePL36,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim36basePLT36,BiB_PrimarySchoolYears.ckat_data.pyckatraim36basePLT36,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim36baseNJ36,BiB_PrimarySchoolYears.ckat_data.pyckatraim36baseNJ36,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim37baseRT37,BiB_PrimarySchoolYears.ckat_data.pyckatraim37baseRT37,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim37baseMT37,BiB_PrimarySchoolYears.ckat_data.pyckatraim37baseMT37,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim37baseDT37,BiB_PrimarySchoolYears.ckat_data.pyckatraim37baseDT37,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim37basePS37,BiB_PrimarySchoolYears.ckat_data.pyckatraim37basePS37,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim37baseTPS37,BiB_PrimarySchoolYears.ckat_data.pyckatraim37baseTPS37,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim37basePL37,BiB_PrimarySchoolYears.ckat_data.pyckatraim37basePL37,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim37basePLT37,BiB_PrimarySchoolYears.ckat_data.pyckatraim37basePLT37,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim37baseNJ37,BiB_PrimarySchoolYears.ckat_data.pyckatraim37baseNJ37,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim38baseRT38,BiB_PrimarySchoolYears.ckat_data.pyckatraim38baseRT38,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim38baseMT38,BiB_PrimarySchoolYears.ckat_data.pyckatraim38baseMT38,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim38baseDT38,BiB_PrimarySchoolYears.ckat_data.pyckatraim38baseDT38,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim38basePS38,BiB_PrimarySchoolYears.ckat_data.pyckatraim38basePS38,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim38baseTPS38,BiB_PrimarySchoolYears.ckat_data.pyckatraim38baseTPS38,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim38basePL38,BiB_PrimarySchoolYears.ckat_data.pyckatraim38basePL38,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim38basePLT38,BiB_PrimarySchoolYears.ckat_data.pyckatraim38basePLT38,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim38baseNJ38,BiB_PrimarySchoolYears.ckat_data.pyckatraim38baseNJ38,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim39baseRT39,BiB_PrimarySchoolYears.ckat_data.pyckatraim39baseRT39,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim39baseMT39,BiB_PrimarySchoolYears.ckat_data.pyckatraim39baseMT39,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim39baseDT39,BiB_PrimarySchoolYears.ckat_data.pyckatraim39baseDT39,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim39basePS39,BiB_PrimarySchoolYears.ckat_data.pyckatraim39basePS39,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim39baseTPS39,BiB_PrimarySchoolYears.ckat_data.pyckatraim39baseTPS39,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim39basePL39,BiB_PrimarySchoolYears.ckat_data.pyckatraim39basePL39,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim39basePLT39,BiB_PrimarySchoolYears.ckat_data.pyckatraim39basePLT39,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim39baseNJ39,BiB_PrimarySchoolYears.ckat_data.pyckatraim39baseNJ39,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim40baseRT40,BiB_PrimarySchoolYears.ckat_data.pyckatraim40baseRT40,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim40baseMT40,BiB_PrimarySchoolYears.ckat_data.pyckatraim40baseMT40,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim40baseDT40,BiB_PrimarySchoolYears.ckat_data.pyckatraim40baseDT40,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim40basePS40,BiB_PrimarySchoolYears.ckat_data.pyckatraim40basePS40,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim40baseTPS40,BiB_PrimarySchoolYears.ckat_data.pyckatraim40baseTPS40,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim40basePL40,BiB_PrimarySchoolYears.ckat_data.pyckatraim40basePL40,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim40basePLT40,BiB_PrimarySchoolYears.ckat_data.pyckatraim40basePLT40,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim40baseNJ40,BiB_PrimarySchoolYears.ckat_data.pyckatraim40baseNJ40,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim41baseRT41,BiB_PrimarySchoolYears.ckat_data.pyckatraim41baseRT41,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim41baseMT41,BiB_PrimarySchoolYears.ckat_data.pyckatraim41baseMT41,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim41baseDT41,BiB_PrimarySchoolYears.ckat_data.pyckatraim41baseDT41,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim41basePS41,BiB_PrimarySchoolYears.ckat_data.pyckatraim41basePS41,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim41baseTPS41,BiB_PrimarySchoolYears.ckat_data.pyckatraim41baseTPS41,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim41basePL41,BiB_PrimarySchoolYears.ckat_data.pyckatraim41basePL41,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim41basePLT41,BiB_PrimarySchoolYears.ckat_data.pyckatraim41basePLT41,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim41baseNJ41,BiB_PrimarySchoolYears.ckat_data.pyckatraim41baseNJ41,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim42baseRT42,BiB_PrimarySchoolYears.ckat_data.pyckatraim42baseRT42,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim42baseMT42,BiB_PrimarySchoolYears.ckat_data.pyckatraim42baseMT42,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim42baseDT42,BiB_PrimarySchoolYears.ckat_data.pyckatraim42baseDT42,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim42basePS42,BiB_PrimarySchoolYears.ckat_data.pyckatraim42basePS42,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim42baseTPS42,BiB_PrimarySchoolYears.ckat_data.pyckatraim42baseTPS42,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim42basePL42,BiB_PrimarySchoolYears.ckat_data.pyckatraim42basePL42,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim42basePLT42,BiB_PrimarySchoolYears.ckat_data.pyckatraim42basePLT42,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim42baseNJ42,BiB_PrimarySchoolYears.ckat_data.pyckatraim42baseNJ42,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim43baseRT43,BiB_PrimarySchoolYears.ckat_data.pyckatraim43baseRT43,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim43baseMT43,BiB_PrimarySchoolYears.ckat_data.pyckatraim43baseMT43,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim43baseDT43,BiB_PrimarySchoolYears.ckat_data.pyckatraim43baseDT43,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim43basePS43,BiB_PrimarySchoolYears.ckat_data.pyckatraim43basePS43,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim43baseTPS43,BiB_PrimarySchoolYears.ckat_data.pyckatraim43baseTPS43,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim43basePL43,BiB_PrimarySchoolYears.ckat_data.pyckatraim43basePL43,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim43basePLT43,BiB_PrimarySchoolYears.ckat_data.pyckatraim43basePLT43,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim43baseNJ43,BiB_PrimarySchoolYears.ckat_data.pyckatraim43baseNJ43,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim44baseRT44,BiB_PrimarySchoolYears.ckat_data.pyckatraim44baseRT44,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim44baseMT44,BiB_PrimarySchoolYears.ckat_data.pyckatraim44baseMT44,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim44baseDT44,BiB_PrimarySchoolYears.ckat_data.pyckatraim44baseDT44,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim44basePS44,BiB_PrimarySchoolYears.ckat_data.pyckatraim44basePS44,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim44baseTPS44,BiB_PrimarySchoolYears.ckat_data.pyckatraim44baseTPS44,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim44basePL44,BiB_PrimarySchoolYears.ckat_data.pyckatraim44basePL44,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim44basePLT44,BiB_PrimarySchoolYears.ckat_data.pyckatraim44basePLT44,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim44baseNJ44,BiB_PrimarySchoolYears.ckat_data.pyckatraim44baseNJ44,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim45baseRT45,BiB_PrimarySchoolYears.ckat_data.pyckatraim45baseRT45,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim45baseMT45,BiB_PrimarySchoolYears.ckat_data.pyckatraim45baseMT45,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim45baseDT45,BiB_PrimarySchoolYears.ckat_data.pyckatraim45baseDT45,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim45basePS45,BiB_PrimarySchoolYears.ckat_data.pyckatraim45basePS45,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim45baseTPS45,BiB_PrimarySchoolYears.ckat_data.pyckatraim45baseTPS45,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim45basePL45,BiB_PrimarySchoolYears.ckat_data.pyckatraim45basePL45,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim45basePLT45,BiB_PrimarySchoolYears.ckat_data.pyckatraim45basePLT45,"",decimal,,,
