variable,full_name,label,value_type,description,categories,categories_label
metmss18281,BiB_Metabolomics.metms_pairm_s.metmss18281,2-hydroxyhippurate (salicylurate) [scaled],decimal,,,
metmss45721,BiB_Metabolomics.metms_pairm_s.metmss45721,3-(N-acetyl-L-cystein-S-yl) acetaminophen [scaled],decimal,,,
metmss37475,BiB_Metabolomics.metms_pairm_s.metmss37475,4-acetaminophen sulfate [scaled],decimal,,,
metmss18467,BiB_Metabolomics.metms_pairm_s.metmss18467,eicosapentaenoate (EPA; 20:5n3) [scaled],decimal,,,
metmss15745,BiB_Metabolomics.metms_pairm_s.metmss15745,methylsuccinate [scaled],decimal,,,
metmss15765,BiB_Metabolomics.metms_pairm_s.metmss15765,ethylmalonate [scaled],decimal,,,
metmss15500,BiB_Metabolomics.metms_pairm_s.metmss15500,carnitine [scaled],decimal,,,
metmss15778,BiB_Metabolomics.metms_pairm_s.metmss15778,benzoate [scaled],decimal,,,
metmss15749,BiB_Metabolomics.metms_pairm_s.metmss15749,3-phenylpropionate (hydrocinnamate) [scaled],decimal,,,
metmss57745,BiB_Metabolomics.metms_pairm_s.metmss57745,phenylacetate [scaled],decimal,,,
metmss15753,BiB_Metabolomics.metms_pairm_s.metmss15753,hippurate [scaled],decimal,,,
metmss15679,BiB_Metabolomics.metms_pairm_s.metmss15679,xanthurenate [scaled],decimal,,,
metmss15730,BiB_Metabolomics.metms_pairm_s.metmss15730,suberate (C8-DC) [scaled],decimal,,,
metmss15676,BiB_Metabolomics.metms_pairm_s.metmss15676,3-methyl-2-oxovalerate [scaled],decimal,,,
metmss18374,BiB_Metabolomics.metms_pairm_s.metmss18374,methionine sulfoxide [scaled],decimal,,,
metmss15677,BiB_Metabolomics.metms_pairm_s.metmss15677,3-methylhistidine [scaled],decimal,,,
metmss15736,BiB_Metabolomics.metms_pairm_s.metmss15736,4-acetamidophenylglucuronide [scaled],decimal,,,
metmss15685,BiB_Metabolomics.metms_pairm_s.metmss15685,5-hydroxylysine [scaled],decimal,,,
metmss15681,BiB_Metabolomics.metms_pairm_s.metmss15681,4-guanidinobutanoate [scaled],decimal,,,
metmss15443,BiB_Metabolomics.metms_pairm_s.metmss15443,glucuronate [scaled],decimal,,,
metmss43847,BiB_Metabolomics.metms_pairm_s.metmss43847,glycerol 3-phosphate [scaled],decimal,,,
metmss15716,BiB_Metabolomics.metms_pairm_s.metmss15716,imidazole lactate [scaled],decimal,,,
metmss15140,BiB_Metabolomics.metms_pairm_s.metmss15140,kynurenine [scaled],decimal,,,
metmss15990,BiB_Metabolomics.metms_pairm_s.metmss15990,glycerophosphorylcholine (GPC) [scaled],decimal,,,
metmss15720,BiB_Metabolomics.metms_pairm_s.metmss15720,N-acetylglutamate [scaled],decimal,,,
metmss15336,BiB_Metabolomics.metms_pairm_s.metmss15336,tartarate [scaled],decimal,,,
metmss15136,BiB_Metabolomics.metms_pairm_s.metmss15136,xanthosine [scaled],decimal,,,
metmss15667,BiB_Metabolomics.metms_pairm_s.metmss15667,2-isopropylmalate [scaled],decimal,,,
metmss18477,BiB_Metabolomics.metms_pairm_s.metmss18477,glycodeoxycholate [scaled],decimal,,,
metmss18394,BiB_Metabolomics.metms_pairm_s.metmss18394,theophylline [scaled],decimal,,,
metmss18335,BiB_Metabolomics.metms_pairm_s.metmss18335,quinate [scaled],decimal,,,
metmss18392,BiB_Metabolomics.metms_pairm_s.metmss18392,theobromine [scaled],decimal,,,
metmss18280,BiB_Metabolomics.metms_pairm_s.metmss18280,gentisate [scaled],decimal,,,
metmss18254,BiB_Metabolomics.metms_pairm_s.metmss18254,paraxanthine [scaled],decimal,,,
metmss18349,BiB_Metabolomics.metms_pairm_s.metmss18349,indolelactate [scaled],decimal,,,
metmss27672,BiB_Metabolomics.metms_pairm_s.metmss27672,3-indoxyl sulfate [scaled],decimal,,,
metmss33422,BiB_Metabolomics.metms_pairm_s.metmss33422,gamma-glutamylphenylalanine [scaled],decimal,,,
metmss22116,BiB_Metabolomics.metms_pairm_s.metmss22116,4-methyl-2-oxopentanoate [scaled],decimal,,,
metmss20675,BiB_Metabolomics.metms_pairm_s.metmss20675,"1,5-anhydroglucitol (1,5-AG) [scaled]",decimal,,,
metmss52449,BiB_Metabolomics.metms_pairm_s.metmss52449,1-stearoyl-2-arachidonoyl-GPI (18:0/20:4) [scaled],decimal,,,
metmss34445,BiB_Metabolomics.metms_pairm_s.metmss34445,sphingosine 1-phosphate [scaled],decimal,,,
metmss19265,BiB_Metabolomics.metms_pairm_s.metmss19265,1-stearoyl-2-oleoyl-GPS (18:0/18:1) [scaled],decimal,,,
metmss19324,BiB_Metabolomics.metms_pairm_s.metmss19324,1-stearoyl-GPI (18:0) [scaled],decimal,,,
metmss19130,BiB_Metabolomics.metms_pairm_s.metmss19130,"1,2-dipalmitoyl-GPC (16:0/16:0) [scaled]",decimal,,,
metmss44675,BiB_Metabolomics.metms_pairm_s.metmss44675,docosahexaenoate (DHA; 22:6n3) [scaled],decimal,,,
metmss19258,BiB_Metabolomics.metms_pairm_s.metmss19258,1-myristoyl-2-palmitoyl-GPC (14:0/16:0) [scaled],decimal,,,
metmss21294,BiB_Metabolomics.metms_pairm_s.metmss21294,estriol 3-sulfate [scaled],decimal,,,
metmss22132,BiB_Metabolomics.metms_pairm_s.metmss22132,alpha-hydroxyisocaproate [scaled],decimal,,,
metmss20676,BiB_Metabolomics.metms_pairm_s.metmss20676,maleate [scaled],decimal,,,
metmss44620,BiB_Metabolomics.metms_pairm_s.metmss44620,4-acetylphenol sulfate [scaled],decimal,,,
metmss22036,BiB_Metabolomics.metms_pairm_s.metmss22036,2-hydroxyoctanoate [scaled],decimal,,,
metmss22001,BiB_Metabolomics.metms_pairm_s.metmss22001,3-hydroxyoctanoate [scaled],decimal,,,
metmss22130,BiB_Metabolomics.metms_pairm_s.metmss22130,phenyllactate (PLA) [scaled],decimal,,,
metmss44681,BiB_Metabolomics.metms_pairm_s.metmss44681,palmitoylcarnitine (C16) [scaled],decimal,,,
metmss32328,BiB_Metabolomics.metms_pairm_s.metmss32328,hexanoylcarnitine (C6) [scaled],decimal,,,
metmss22206,BiB_Metabolomics.metms_pairm_s.metmss22206,theanine [scaled],decimal,,,
